name,hybrid_cluster,cluster_label,avg_revenue_per_booking,avg_guests,active_days,log_bookings
Yao Rooftop Bar Bangkok Marriott Hotel The Surawongse,0,Everyday Casual Dining,208.66666666666666,1.6666666666666667,4,1.9459101490553132
Ye Lai Xiang 夜来香 Huai Khwang,0,Everyday Casual Dining,149.0,3.0,2,1.0986122886681098
Ye Lai Xiang 夜来香 Mrt Huai Khwang,0,Everyday Casual Dining,174.0,3.5,2,1.0986122886681098
Ye Lai Xiang 夜来香 Ratchada Soi 13,0,Everyday Casual Dining,99.0,2.0,1,0.6931471805599453
Ye Lai Xiang 夜来香 Rca,0,Everyday Casual Dining,149.0,3.0,1,0.6931471805599453
Ye Lai Xiang 夜来香 Rca 2,0,Everyday Casual Dining,99.0,2.0,1,0.6931471805599453
Yelo Osha,0,Everyday Casual Dining,138.0,2.0,1,0.6931471805599453
Yi Lu Lingxian Seafood Hotpot ,0,Everyday Casual Dining,190.8,2.0,1,0.6931471805599453
Yi Pin Xiang Bang Rak,0,Everyday Casual Dining,202.8,4.0,1,0.6931471805599453
Yi Pin Xiang Rama 4,0,Everyday Casual Dining,316.8,6.0,1,0.6931471805599453
Yin D House (Chonburi),0,Everyday Casual Dining,130.0,2.0,1,0.6931471805599453
Yoki Niku よきにく (Chonburi),0,Everyday Casual Dining,226.8,1.5,2,1.0986122886681098
You & I Restaurant and Bar at We Hotel Riverfront,0,Everyday Casual Dining,307.92,2.0,2,1.3862943611198906
You&I Premium Suki Buffet Central Eastville,1,Experience-Oriented Dining,225.31076923076924,4.384615384615385,11,2.6390573296152584
You&I Premium Suki Buffet Central Phuket (Phuket),0,Everyday Casual Dining,267.8,4.0,2,1.0986122886681098
You&I Premium Suki Buffet Central Westgate,1,Experience-Oriented Dining,178.5129411764706,3.176470588235294,12,2.8903717578961645
You&I Premium Suki Buffet CentralWorld,1,Experience-Oriented Dining,172.94947368421052,3.3684210526315788,21,3.6635616461296463
You&I Premium Suki Buffet Marche Thonglor ,1,Experience-Oriented Dining,159.208,2.8,9,2.3978952727983707
You&I Premium Suki Buffet Mega Bangna,1,Experience-Oriented Dining,138.7904,2.28,15,3.258096538021482
You&I Premium Suki Buffet Passione Shopping Destination (Rayong),0,Everyday Casual Dining,113.6,2.0,1,0.6931471805599453
You&I Premium Suki Buffet Samyan Mitrtown,1,Experience-Oriented Dining,165.17142857142858,3.2142857142857144,15,3.367295829986474
You&I Premium Suki Buffet Siam Center,1,Experience-Oriented Dining,247.8,4.2272727272727275,17,3.1354942159291497
You&I Premium Suki Buffet Terminal 21 Rama 3,1,Experience-Oriented Dining,204.89904761904762,3.4285714285714284,16,3.091042453358316
You&I Premium Suki Buffet The Crystal Ratchapruek,1,Experience-Oriented Dining,112.24000000000001,2.1666666666666665,6,1.9459101490553132
You&I Premium Suki Buffet The EmQuartier,1,Experience-Oriented Dining,152.2146666666667,2.783333333333333,26,4.110873864173311
You&I Premium Suki Buffet The Mall Bangkae,1,Experience-Oriented Dining,143.7257142857143,2.857142857142857,12,2.70805020110221
You&I Premium Suki Buffet The Mall Ngamwongwan,1,Experience-Oriented Dining,144.5225,2.875,17,3.4965075614664802
You&I Premium Suki Buffet The Nine Center,0,Everyday Casual Dining,39.84,1.0,3,1.3862943611198906
You&I Premium Suki Buffet Zpell Future Park Rangsit ,1,Experience-Oriented Dining,151.4442105263158,2.736842105263158,10,2.995732273553991
Yuki Wagyu Shabu Izakaya,0,Everyday Casual Dining,150.0,2.0,1,0.6931471805599453
Yum&Tum K-Village,0,Everyday Casual Dining,94.8,2.0,1,0.6931471805599453
Yumcha Teahouse Empire Tower,0,Everyday Casual Dining,290.82,3.5,2,1.0986122886681098
Yume and Mellow Izakaya,2,Premium Buffet & Large-Format Dining,1430.4,32.0,1,0.6931471805599453
Yunnan (Chon buri),0,Everyday Casual Dining,56.4,2.0,1,0.6931471805599453
Yuppies’ Yummies,0,Everyday Casual Dining,154.8,2.0,2,1.0986122886681098
Yurijin Izakaya & Japanese Dining Ekkamai,0,Everyday Casual Dining,190.8,3.0,1,0.6931471805599453
Yurijin Izakaya & Japanese Dining Ratchada,0,Everyday Casual Dining,162.0,2.0,1,0.6931471805599453
YuuPot Shabu and Grill  Wayra Ramkhamhaen,0,Everyday Casual Dining,309.6,4.0,1,0.6931471805599453
Yuufuku Japanese Food,0,Everyday Casual Dining,128.4,3.5,2,1.0986122886681098
Yuzu Suki ゆずすき - ICONSIAM,0,Everyday Casual Dining,215.0,2.0,1,0.6931471805599453
ZILA STREET BISTRO & BAR @MASON,0,Everyday Casual Dining,174.0,2.0,1,0.6931471805599453
Zaap Classic Emquartier,1,Experience-Oriented Dining,186.46588235294118,3.6470588235294117,11,2.8903717578961645
Zaap Classic Lotus’s Sukhaphiban 3,0,Everyday Casual Dining,115.32,2.6666666666666665,3,1.3862943611198906
Zaap Classic Phahon Yothin,0,Everyday Casual Dining,95.76,2.0,3,1.6094379124341003
Zaap Classic Pridi Banomyong,0,Everyday Casual Dining,95.76,2.0,1,0.6931471805599453
Zaap Classic Seacon Square Srinagarindra,1,Experience-Oriented Dining,126.23076923076923,2.5384615384615383,6,2.6390573296152584
Zaap Classic The Mall Bangkhae,1,Experience-Oriented Dining,158.415,3.0,6,2.1972245773362196
Zaap Classic The Mall Thapra,0,Everyday Casual Dining,134.0,2.5,4,1.9459101490553132
Zaozen The Mall Lifestore Ngamwongwan,0,Everyday Casual Dining,275.0,4.0,1,0.6931471805599453
Zeascape at Zenmaya Oceanfront (Phuket),0,Everyday Casual Dining,102.0,2.0,1,0.6931471805599453
Zeppelin Restaurant Amari Don Muang Airport Hotel ,0,Everyday Casual Dining,136.8,2.5,2,1.0986122886681098
Zest Bar & Terrace @ The Westin Grande Sukhumvit,0,Everyday Casual Dining,134.8,2.0,1,0.6931471805599453
Zeta Café Holiday Inn Bangkok Sukhumvit 22,1,Experience-Oriented Dining,301.98545454545456,4.0,6,2.4849066497880004
Zhang Restaurant (Rama Gardens Hotel),0,Everyday Casual Dining,297.0,3.0,1,0.6931471805599453
Zhong Ped Pa Low Wanghin,0,Everyday Casual Dining,108.0,2.5,4,1.6094379124341003
Zio Aldo Pizza and Spaghetteria ,0,Everyday Casual Dining,186.0,3.0,1,0.6931471805599453
Zodiac Bar at Oakwood Suites Tiwanon,0,Everyday Casual Dining,190.68,2.0,2,1.0986122886681098
Zong Zi Pad Pad Rustic Cuisine • Lounge (Koh Chang),0,Everyday Casual Dining,238.2,2.0,1,0.6931471805599453
amBar Rooftop at Four Points by Sheraton Bangkok Sukhumvit 15,1,Experience-Oriented Dining,346.66285714285715,4.0,6,2.0794415416798357
nice two Meat u Central Eastville,0,Everyday Casual Dining,205.0,2.0,1,0.6931471805599453
nice two Meat u Central World,0,Everyday Casual Dining,169.0,2.0,1,0.6931471805599453
nice two Meat u EmQuartier,0,Everyday Casual Dining,169.0,2.0,1,0.6931471805599453
nice two Meat u Future Park Rangsit,0,Everyday Casual Dining,205.0,2.0,1,0.6931471805599453
nice two Meat u ICONSIAM,0,Everyday Casual Dining,169.0,2.0,2,1.0986122886681098
nice two Meat u Mega Bangna ,0,Everyday Casual Dining,269.0,3.0,1,0.6931471805599453
nice two Meat u One Bangkok,0,Everyday Casual Dining,169.0,2.0,1,0.6931471805599453
nice two Meat u Siam Square Soi 3,0,Everyday Casual Dining,169.0,2.0,1,0.6931471805599453
nice two Meat u The Mall Bangkhae,0,Everyday Casual Dining,169.0,2.0,1,0.6931471805599453
nice two Meat u The Mall Ngamwongwan,0,Everyday Casual Dining,169.0,3.0,1,0.6931471805599453
nice two Meat u The Promenade ,0,Everyday Casual Dining,169.0,2.0,1,0.6931471805599453
sala ayutthaya staycation (Ayutthaya),0,Everyday Casual Dining,468.0,2.0,1,0.6931471805599453
sala bang pa-in Staycation (Ayutthaya),2,Premium Buffet & Large-Format Dining,2496.0,12.0,1,0.6931471805599453
อร่อย Together,2,Premium Buffet & Large-Format Dining,810.0,12.0,1,0.6931471805599453
