activity_id,source_table,channel,kol_platform,kol_id,kol_username,kol_restaurant_id,kol_restaurant_name,kol_country,kol_cuisine_type,kol_post_url,kol_post_date,kol_price_per_post,kol_cpm,kol_views,kol_likes,kol_comments,kol_conv_rate,kol_growth_rate,crm_campaign_id,crm_campaign_name,crm_country,crm_restaurant_id,crm_sent_datetime,crm_lang,crm_city,crm_audience,crm_topic,crm_published,crm_sent,crm_delivered,crm_total_clicked,crm_unique_clicked,crm_unique_conversions,crm_revenue,crm_ctr,crm_click_to_purchase,crm_delivered_to_purchase,crm_rev_per_click,fb_ad_name,fb_delivery_status,fb_delivery_level,fb_result_type,fb_country,fb_start_date,fb_end_date,fb_restaurant_id,fb_restaurant_id_2,fb_restaurant_id_3,fb_restaurant_id_4,fb_restaurant_id_5,fb_reach,fb_impressions,fb_frequency,fb_results,fb_amount_spent_thb,fb_cost_per_result
CRM_0d0d90173612,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3529.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251014_1700_ads-orchid-cafe-at-sheraton-oct25,Thailand,370,2025-10-14 19:00:00,TH,BKK,single,ads-orchid-cafe-at-sheraton-oct25,65973.0,65973.0,54160.0,421.0,336.0,8.0,19640.0,0.0062,0.0238,0.000148,58.45238095,,,,,,,,,,,,,,,,,,
CRM_b4cca56136ed,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3531.0,TH_BKK_ctnoti_netcore_N_N_active_20251015_1100_weekly-new-week3-oct25,Thailand,,2025-10-15 11:10:00,TH,BKK,N,,65953.0,65953.0,53778.0,278.0,221.0,5.0,8432.0,0.0041,0.0226,9.3e-05,38.15384615,,,,,,,,,,,,,,,,,,
CRM_eda11abffc87,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3532.0,EN_BKK_ctnoti_netcore_N_N_active_20251015_1100_weekly-new-week3-oct25,Thailand,,2025-10-15 11:13:00,EN,BKK,N,,50378.0,50378.0,40242.0,241.0,184.0,5.0,6956.0,0.0046,0.0272,0.000124,37.80434783,,,,,,,,,,,,,,,,,,
CRM_1128a7577dac,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3537.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251015_1200_sg-cafe-de-paris-singapore-oct25,Singapore,,2025-10-15 12:00:00,SG,BKK,single,sg-cafe-de-paris-singapore-oct25,7314.0,7314.0,5710.0,87.0,67.0,1.0,144.0,0.0117,0.0149,0.000175,2.149253731,,,,,,,,,,,,,,,,,,
CRM_9c0e18bdc6e2,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3539.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251015_1700_sg-oscar-s-at-conrad-oct25,Singapore,,2025-10-15 14:00:00,SG,BKK,single,sg-oscar-s-at-conrad-oct25,7276.0,7276.0,5692.0,61.0,49.0,2.0,5672.0,0.0086,0.0408,0.000351,115.755102,,,,,,,,,,,,,,,,,,
CRM_f1c77ab41f15,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3538.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251015_1400_sg-blvd-mbfc-singapore-oct25__,Singapore,,2025-10-15 14:00:00,SG,BKK,single,sg-blvd-mbfc-singapore-oct25__,7276.0,7276.0,5676.0,42.0,36.0,2.0,510.0,0.0063,0.0556,0.000352,14.16666667,,,,,,,,,,,,,,,,,,
CRM_38452e4f5c86,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3534.0,EN_BKK_ctnoti_netcore_N_N_active_20251015_1500_crave-aloft-oct25,Thailand,,2025-10-15 15:00:00,EN,BKK,N,,50363.0,50363.0,40472.0,312.0,226.0,5.0,25771.0,0.0056,0.0221,0.000124,114.0309735,,,,,,,,,,,,,,,,,,
CRM_55f9876d392a,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3533.0,TH_BKK_ctnoti_netcore_N_N_active_20251015_1500_crave-aloft-oct25,Thailand,,2025-10-15 15:00:00,TH,BKK,N,,65918.0,65918.0,54056.0,417.0,323.0,6.0,18182.0,0.006,0.0186,0.000111,56.29102167,,,,,,,,,,,,,,,,,,
CRM_49a32f89ca39,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3536.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251015_1700_ads-rossini-s-at-sheraton-grande-oct25,Thailand,,2025-10-15 17:00:00,EN,BKK,single,ads-rossini-s-at-sheraton-grande-oct25,50332.0,50332.0,40556.0,255.0,186.0,5.0,8834.0,0.0046,0.0269,0.000123,47.49462366,,,,,,,,,,,,,,,,,,
CRM_b6727795e02a,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3535.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251015_1700_ads-rossini-s-at-sheraton-grande-oct25,Thailand,1648,2025-10-15 17:00:00,TH,BKK,single,ads-rossini-s-at-sheraton-grande-oct25,65910.0,65910.0,54251.0,305.0,237.0,4.0,11061.0,0.0044,0.0169,7.4e-05,46.67088608,,,,,,,,,,,,,,,,,,
CRM_b68565717bdf,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3541.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251016_1100_xin-tian-di-crowne-plaza-oct25,Thailand,,2025-10-16 11:00:00,EN,BKK,single,xin-tian-di-crowne-plaza-oct25,50436.0,50436.0,40231.0,303.0,224.0,3.0,4000.0,0.0056,0.0134,7.5e-05,17.85714286,,,,,,,,,,,,,,,,,,
CRM_6728977800bb,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3540.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251016_1100_xin-tian-di-crowne-plaza-oct25,Thailand,2483,2025-10-16 11:00:00,TH,BKK,single,xin-tian-di-crowne-plaza-oct25,65998.0,65998.0,53938.0,325.0,260.0,11.0,21834.0,0.0048,0.0423,0.000204,83.97692308,,,,,,,,,,,,,,,,,,
CRM_0ae0899cbf9b,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3543.0,EN_BKK_ctnoti_netcore_partner_N_N_active_20251016_1500_krungsri-final-oct25,Thailand,,2025-10-16 15:00:00,EN,BKK,partner,krungsri-final-oct25,50439.0,50439.0,40544.0,207.0,164.0,2.0,4912.0,0.004,0.0122,4.9e-05,29.95121951,,,,,,,,,,,,,,,,,,
CRM_92ba7547715d,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3542.0,TH_BKK_ctnoti_netcore_partner_N_N_active_20251016_1500_krungsri-final-oct25,Thailand,,2025-10-16 15:00:00,TH,BKK,partner,krungsri-final-oct25,66000.0,66000.0,54197.0,238.0,188.0,5.0,7988.0,0.0035,0.0266,9.2e-05,42.4893617,,,,,,,,,,,,,,,,,,
CRM_4f139629e4fd,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3546.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251016_1400_sg-fleurato-singapore-oct25,Singapore,,2025-10-16 15:34:00,SG,BKK,single,sg-fleurato-singapore-oct25,7315.0,7315.0,5755.0,84.0,58.0,0.0,0.0,0.0101,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
CRM_0fe74f34ec8e,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3545.0,EN_BKK_ctnoti_netcore_group_N_N_active_20251016_1700_sheraton-grand-brunch-oct25,Thailand,,2025-10-16 17:00:00,EN,BKK,group,sheraton-grand-brunch-oct25,50411.0,50411.0,40409.0,246.0,178.0,3.0,9193.0,0.0044,0.0169,7.4e-05,51.64606742,,,,,,,,,,,,,,,,,,
CRM_c09047bf32b3,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3547.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251016_1700_sg-bull-market-noodle-bar-oct25__,Singapore,,2025-10-16 17:00:00,SG,BKK,single,sg-bull-market-noodle-bar-oct25__,7296.0,7296.0,5758.0,45.0,33.0,0.0,0.0,0.0057,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
CRM_49ad0d26450a,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3544.0,TH_BKK_ctnoti_netcore_group_N_N_active_20251016_1700_sheraton-grand-brunch-oct25,Thailand,,2025-10-16 17:00:00,TH,BKK,group,sheraton-grand-brunch-oct25,65957.0,65957.0,54025.0,285.0,222.0,6.0,15028.0,0.0041,0.027,0.000111,67.69369369,,,,,,,,,,,,,,,,,,
CRM_4e1fed9dd21b,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3548.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251016_1900_sg-nozomi-at-millenia-walk-oct25,Singapore,,2025-10-16 19:00:00,SG,BKK,single,sg-nozomi-at-millenia-walk-oct25,7300.0,7300.0,5759.0,192.0,147.0,1.0,2200.0,0.0255,0.0068,0.000174,14.96598639,,,,,,,,,,,,,,,,,,
CRM_9174607e2827,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3550.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251017_1100_audrey-cafe-emquartier-oct25,Thailand,,2025-10-17 11:00:00,EN,BKK,single,audrey-cafe-emquartier-oct25,50544.0,50544.0,40324.0,271.0,199.0,1.0,3429.0,0.0049,0.005,2.5e-05,17.23115578,,,,,,,,,,,,,,,,,,
CRM_f6df15e3acad,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3549.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251017_1100_audrey-cafe-emquartier-oct25,Thailand,425,2025-10-17 11:00:00,TH,BKK,single,audrey-cafe-emquartier-oct25,66038.0,66038.0,53907.0,296.0,232.0,4.0,7844.0,0.0043,0.0172,7.4e-05,33.81034483,,,,,,,,,,,,,,,,,,
CRM_0275a8b7f525,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3552.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251017_1500_57th-street-marriott-oct25,Thailand,,2025-10-17 15:00:00,EN,BKK,single,57th-street-marriott-oct25,50518.0,50518.0,40578.0,293.0,217.0,4.0,8144.0,0.0053,0.0184,9.9e-05,37.52995392,,,,,,,,,,,,,,,,,,
CRM_77c478a1ed11,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3551.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251017_1500_57th-street-marriott-oct25,Thailand,1826,2025-10-17 15:00:00,TH,BKK,single,57th-street-marriott-oct25,66026.0,66026.0,54079.0,401.0,299.0,4.0,7643.0,0.0055,0.0134,7.4e-05,25.56187291,,,,,,,,,,,,,,,,,,
CRM_40132844f88a,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3554.0,EN_BKK_ctnoti_netcore_group_N_N_active_20251017_1700_penthouse-bar-grill-park-hyatt-oct25,Thailand,,2025-10-17 17:00:00,EN,BKK,group,penthouse-bar-grill-park-hyatt-oct25,50539.0,50539.0,40614.0,273.0,195.0,5.0,8006.0,0.0048,0.0256,0.000123,41.05641026,,,,,,,,,,,,,,,,,,
CRM_4e38456ed7a2,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3553.0,TH_BKK_ctnoti_netcore_group_N_N_active_20251017_1700_penthouse-bar-grill-park-hyatt-oct25,Thailand,,2025-10-17 17:00:00,TH,BKK,group,penthouse-bar-grill-park-hyatt-oct25,66024.0,66024.0,54235.0,284.0,216.0,0.0,0.0,0.004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
CRM_cc2bd5b20ce4,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3567.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251017_1900_sg-foc-by-the-beach-oct25,Singapore,,2025-10-17 18:59:00,SG,BKK,single,sg-foc-by-the-beach-oct25,7381.0,7381.0,5789.0,60.0,46.0,1.0,429.0,0.0079,0.0217,0.000173,9.326086957,,,,,,,,,,,,,,,,,,
CRM_fad3d8d916fe,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3556.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251018_1100_the-emerald-coffee-shop-oct25,Thailand,,2025-10-18 11:00:00,EN,BKK,single,the-emerald-coffee-shop-oct25,50648.0,50648.0,40184.0,221.0,174.0,1.0,2790.0,0.0043,0.0057,2.5e-05,16.03448276,,,,,,,,,,,,,,,,,,
CRM_659b7e4d1097,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3555.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251018_1100_the-emerald-coffee-shop-oct25,Thailand,,2025-10-18 11:00:00,TH,BKK,single,the-emerald-coffee-shop-oct25,66167.0,66167.0,53981.0,302.0,247.0,3.0,4085.0,0.0046,0.0121,5.6e-05,16.53846154,,,,,,,,,,,,,,,,,,
CRM_fbe61bb02ebc,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3558.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251018_1500_ramen-kaosoi-oct25,Thailand,,2025-10-18 15:00:00,EN,BKK,single,ramen-kaosoi-oct25,50716.0,50716.0,40624.0,258.0,200.0,2.0,4188.0,0.0049,0.01,4.9e-05,20.94,,,,,,,,,,,,,,,,,,
CRM_05dfe6f2ceeb,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3557.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251018_1500_ramen-kaosoi-oct25,Thailand,6097,2025-10-18 15:00:00,TH,BKK,single,ramen-kaosoi-oct25,66220.0,66220.0,54146.0,310.0,236.0,3.0,6315.0,0.0044,0.0127,5.5e-05,26.75847458,,,,,,,,,,,,,,,,,,
CRM_fd9e940fcbe9,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3560.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251018_1700_river-barge-at-chatrium-oct25,Thailand,,2025-10-18 17:00:00,EN,BKK,single,river-barge-at-chatrium-oct25,50673.0,50673.0,40482.0,294.0,222.0,1.0,1081.0,0.0055,0.0045,2.5e-05,4.869369369,,,,,,,,,,,,,,,,,,
CRM_612b321eb6bc,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3559.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251018_1700_river-barge-at-chatrium-oct25,Thailand,1841,2025-10-18 17:00:00,TH,BKK,single,river-barge-at-chatrium-oct25,66201.0,66201.0,54058.0,392.0,313.0,10.0,27802.0,0.0058,0.0319,0.000185,88.82428115,,,,,,,,,,,,,,,,,,
CRM_bf488b1ccbdd,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3562.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251019_1100_copper-aquarium-oct25,Thailand,,2025-10-19 11:00:00,EN,BKK,single,copper-aquarium-oct25,50824.0,50824.0,40388.0,363.0,271.0,4.0,18232.0,0.0067,0.0148,9.9e-05,67.27675277,,,,,,,,,,,,,,,,,,
CRM_f036caf5a9b4,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3561.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251019_1100_copper-aquarium-oct25,Thailand,5046,2025-10-19 11:00:00,TH,BKK,single,copper-aquarium-oct25,66373.0,66373.0,53981.0,511.0,395.0,7.0,11987.0,0.0073,0.0177,0.00013,30.34683544,,,,,,,,,,,,,,,,,,
CRM_b265ba047d92,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3564.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251019_1500_flavors-at-renaissance-oct25,Thailand,,2025-10-19 15:00:00,EN,BKK,single,flavors-at-renaissance-oct25,50830.0,50830.0,40649.0,338.0,264.0,9.0,17571.0,0.0065,0.0341,0.000221,66.55681818,,,,,,,,,,,,,,,,,,
CRM_0a656563620f,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3563.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251019_1500_flavors-at-renaissance-oct25,Thailand,1594,2025-10-19 15:00:00,TH,BKK,single,flavors-at-renaissance-oct25,66417.0,66417.0,54208.0,414.0,326.0,6.0,22685.0,0.006,0.0184,0.000111,69.58588957,,,,,,,,,,,,,,,,,,
CRM_267a1e250f4b,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3566.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251019_1700_ads-the-factory-corner-oct25,Thailand,,2025-10-19 17:00:00,EN,BKK,single,ads-the-factory-corner-oct25,50833.0,50833.0,40724.0,278.0,213.0,5.0,15667.0,0.0052,0.0235,0.000123,73.55399061,,,,,,,,,,,,,,,,,,
CRM_d31b890b8466,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3565.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251019_1700_ads-the-factory-corner-oct25,Thailand,6163,2025-10-19 17:00:00,TH,BKK,single,ads-the-factory-corner-oct25,66435.0,66435.0,54149.0,330.0,258.0,3.0,5370.0,0.0048,0.0116,5.5e-05,20.81395349,,,,,,,,,,,,,,,,,,
CRM_e4498c9784bc,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3568.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251020_1100_man-ho-chinese-restaurant-oct25,Thailand,,2025-10-20 11:14:00,TH,BKK,single,man-ho-chinese-restaurant-oct25,66564.0,66564.0,54041.0,472.0,373.0,8.0,28395.0,0.0069,0.0214,0.000148,76.12600536,,,,,,,,,,,,,,,,,,
CRM_8831d0da277d,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3569.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251020_1100_man-ho-chinese-restaurant-oct25,Thailand,,2025-10-20 11:15:00,EN,BKK,single,man-ho-chinese-restaurant-oct25,50927.0,50927.0,40338.0,358.0,288.0,9.0,17546.0,0.0071,0.0313,0.000223,60.92361111,,,,,,,,,,,,,,,,,,
CRM_f2bc636aae0a,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3570.0,TH_BKK_ctnoti_netcore_group_N_N_active_20251020_1500_buffet-festival-remind-2-oct25,Thailand,,2025-10-20 16:34:00,TH,BKK,group,buffet-festival-remind-2-oct25,66565.0,66565.0,54582.0,320.0,252.0,9.0,27836.0,0.0046,0.0357,0.000165,110.4603175,,,,,,,,,,,,,,,,,,
CRM_d57acedca4a5,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3571.0,EN_BKK_ctnoti_netcore_group_N_N_active_20251020_1500_buffet-festival-remind-2-oct25,Thailand,,2025-10-20 16:35:00,EN,BKK,group,buffet-festival-remind-2-oct25,50941.0,50941.0,40937.0,259.0,189.0,4.0,9390.0,0.0046,0.0212,9.8e-05,49.68253968,,,,,,,,,,,,,,,,,,
CRM_37ccdbe01f98,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3574.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251020_1700_sg-the-cocktail-office-oct25,Singapore,,2025-10-20 16:57:00,SG,BKK,single,sg-the-cocktail-office-oct25,7353.0,7353.0,5724.0,106.0,79.0,1.0,4528.0,0.0138,0.0127,0.000175,57.3164557,,,,,,,,,,,,,,,,,,
CRM_a3e0a9176416,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3573.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251020_1700_ads-kohaku-omakase-v2-oct25,Thailand,,2025-10-20 19:00:00,EN,BKK,single,ads-kohaku-omakase-v2-oct25,50948.0,50948.0,40936.0,275.0,201.0,4.0,19038.0,0.0049,0.0199,9.8e-05,94.71641791,,,,,,,,,,,,,,,,,,
CRM_73c54ac81ac2,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3572.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251020_1700_ads-kohaku-omakase-v2-oct25,Thailand,5945,2025-10-20 19:00:00,TH,BKK,single,ads-kohaku-omakase-v2-oct25,66577.0,66577.0,54638.0,298.0,227.0,5.0,12582.0,0.0042,0.022,9.2e-05,55.42731278,,,,,,,,,,,,,,,,,,
CRM_74e780ded25e,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3575.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251020_1900_sg-allora-ristorante-and-bar-oct25,Singapore,,2025-10-20 19:00:00,SG,BKK,single,sg-allora-ristorante-and-bar-oct25,7339.0,7339.0,5744.0,58.0,49.0,2.0,4805.0,0.0085,0.0408,0.000348,98.06122449,,,,,,,,,,,,,,,,,,
CRM_755c42da8f43,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3577.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251021_1100_savio-at-chatrium-grand-oct25,Thailand,,2025-10-21 11:00:00,EN,BKK,single,savio-at-chatrium-grand-oct25,51006.0,51006.0,40659.0,244.0,170.0,1.0,7120.0,0.0042,0.0059,2.5e-05,41.88235294,,,,,,,,,,,,,,,,,,
CRM_e49ba9cab912,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3576.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251021_1100_savio-at-chatrium-grand-oct25,Thailand,3629,2025-10-21 11:00:00,TH,BKK,single,savio-at-chatrium-grand-oct25,66590.0,66590.0,54331.0,249.0,187.0,1.0,1766.0,0.0034,0.0053,1.8e-05,9.443850267,,,,,,,,,,,,,,,,,,
CRM_962b8e6a35c0,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3588.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251021_1400_sg-evan-s-kitch-modern-asian-oct25,Singapore,,2025-10-21 14:00:00,SG,BKK,single,sg-evan-s-kitch-modern-asian-oct25,7354.0,7354.0,5723.0,50.0,33.0,1.0,4198.0,0.0058,0.0303,0.000175,127.2121212,,,,,,,,,,,,,,,,,,
CRM_49db7e1cb485,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3579.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251021_1500_great-harbour-oct25,Thailand,,2025-10-21 15:00:00,EN,BKK,single,great-harbour-oct25,51041.0,51041.0,40717.0,209.0,153.0,1.0,2332.0,0.0038,0.0065,2.5e-05,15.24183007,,,,,,,,,,,,,,,,,,
CRM_65ce4b3b47dd,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3578.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251021_1500_great-harbour-oct25,Thailand,3005,2025-10-21 15:00:00,TH,BKK,single,great-harbour-oct25,66664.0,66664.0,54112.0,268.0,194.0,5.0,15866.0,0.0036,0.0258,9.2e-05,81.78350515,,,,,,,,,,,,,,,,,,
CRM_14d66e8628d7,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3589.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251021_1700_sg-stirling-steaks-oct25,Singapore,,2025-10-21 17:00:00,SG,BKK,single,sg-stirling-steaks-oct25,7363.0,7363.0,5750.0,31.0,23.0,2.0,176.0,0.004,0.087,0.000348,7.652173913,,,,,,,,,,,,,,,,,,
CRM_730f1723bfa2,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3581.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251021_1700_ads-praya-kitchen-bangkok-oct25,Thailand,,2025-10-21 17:00:00,EN,BKK,single,ads-praya-kitchen-bangkok-oct25,51033.0,51033.0,40961.0,237.0,169.0,7.0,28140.0,0.0041,0.0414,0.000171,166.5088757,,,,,,,,,,,,,,,,,,
CRM_6dfcd6de18e7,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3580.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251021_1700_ads-praya-kitchen-bangkok-oct25,Thailand,1483,2025-10-21 17:00:00,TH,BKK,single,ads-praya-kitchen-bangkok-oct25,66669.0,66669.0,54604.0,336.0,254.0,4.0,9374.0,0.0047,0.0157,7.3e-05,36.90551181,,,,,,,,,,,,,,,,,,
CRM_c33e91a254e8,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3590.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251021_1900_sg-una-at-the-alkaff-mansion-oct25__,Singapore,,2025-10-21 19:00:00,SG,BKK,single,sg-una-at-the-alkaff-mansion-oct25__,7376.0,7376.0,5744.0,60.0,43.0,1.0,4950.0,0.0075,0.0233,0.000174,115.1162791,,,,,,,,,,,,,,,,,,
CRM_c4fea0b62845,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3583.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251022_1100_bistro-m-at-marriott-executive-oct25,Thailand,,2025-10-22 11:00:00,EN,BKK,single,bistro-m-at-marriott-executive-oct25,51137.0,51137.0,40503.0,250.0,213.0,4.0,19735.0,0.0053,0.0188,9.9e-05,92.65258216,,,,,,,,,,,,,,,,,,
CRM_8d25fea683ff,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3582.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251022_1100_bistro-m-at-marriott-executive-oct25,Thailand,875,2025-10-22 11:00:00,TH,BKK,single,bistro-m-at-marriott-executive-oct25,66762.0,66762.0,54475.0,273.0,218.0,7.0,15697.0,0.004,0.0321,0.000128,72.00458716,,,,,,,,,,,,,,,,,,
CRM_f963032d4e18,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3585.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251022_1500_chon-som-at-courtyard-oct25,Thailand,,2025-10-22 15:00:00,EN,BKK,single,chon-som-at-courtyard-oct25,51123.0,51123.0,41029.0,202.0,152.0,4.0,15267.0,0.0037,0.0263,9.7e-05,100.4407895,,,,,,,,,,,,,,,,,,
CRM_157a431fde15,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3584.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251022_1500_chon-som-at-courtyard-oct25,Thailand,4763,2025-10-22 15:00:00,TH,BKK,single,chon-som-at-courtyard-oct25,66740.0,66740.0,54629.0,267.0,210.0,1.0,898.0,0.0038,0.0048,1.8e-05,4.276190476,,,,,,,,,,,,,,,,,,
CRM_731a0ed4f87a,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3591.0,SG_BKK_ctnoti_netcore_single_N_N_active_20251022_1400_sg-nozomi-at-the-star-vista-oct25,Singapore,,2025-10-22 15:59:00,SG,BKK,single,sg-nozomi-at-the-star-vista-oct25,7394.0,7394.0,5769.0,57.0,43.0,1.0,276.0,0.0075,0.0233,0.000173,6.418604651,,,,,,,,,,,,,,,,,,
CRM_43f17f2c9aee,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3587.0,EN_BKK_ctnoti_netcore_single_N_N_active_20251022_1700_ads-koko-japanese-omakase-oct25,Thailand,,2025-10-22 17:00:00,EN,BKK,single,ads-koko-japanese-omakase-oct25,51085.0,51085.0,41050.0,242.0,196.0,3.0,10489.0,0.0048,0.0153,7.3e-05,53.51530612,,,,,,,,,,,,,,,,,,
CRM_37a5d2b391ca,CRM_Data.xlsx,CRM,,,,,,,,,,,,,,,,,3586.0,TH_BKK_ctnoti_netcore_single_N_N_active_20251022_1700_ads-koko-japanese-omakase-oct25,Thailand,3166,2025-10-22 17:00:00,TH,BKK,single,ads-koko-japanese-omakase-oct25,66701.0,66701.0,54561.0,298.0,249.0,4.0,8013.0,0.0046,0.0161,7.3e-05,32.18072289,,,,,,,,,,,,,,,,,,
